fecha,product_name,category_off,ventas,precio
2024-05-11,Agua purificada 1.5 L,bottled-water,4,18.39
2024-05-11,Sal fina 750 g,salt,8,19.55
2024-05-11,Arroz blanco 1 kg,rice-white-dry,7,17.34
2024-05-11,Carne deshebrada enlatada 300 g,canned-meat,5,27.37
2024-05-11,Plato unicel pastelero No. 6 20 pzas,disposable-plates,7,17.59
2024-05-11,Leche descremada UHT 1L,milk-uht,10,31.59
2024-05-11,Queso cheddar 200 g,cheese-hard,20,42.75
2024-05-11,Galletas Marías 170 g,cookies,6,55.89
2024-05-11,Puré de tomate 210 g,canned-tomato,8,25.13
2024-05-11,Helado vainilla 1 L,ice-cream,20,50.82
2024-05-11,Berro,fruits-vegetables,22,30.21
2024-05-11,Lomo de cerdo 1 kg,pork-fresh,18,62.68
2024-05-11,Café molido 500 g,coffee-ground,12,15.64
2024-05-11,Cerveza Corona Extra 355 ml,beer,7,11.87
2024-05-11,Arroz blanco 500 g,rice-white-dry,1,43.52
2024-05-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,1,49.71
2024-05-11,Galletas de chocolate 110 g,cookies,6,35.57
2024-05-11,Agua purificada 1.5 L,bottled-water,6,46.7
2024-05-11,Plato unicel plano grande No. 9 25 pzas,disposable-plates,9,18.89
2024-05-11,Tortillas de harina 1 kg,tortillas-flour,25,46.6
2024-05-11,Puré de tomate 210 g,canned-tomato,5,46.36
2024-05-11,Papas fritas clásicas 170 g,chips,9,37.5
2024-05-11,Atún en agua 140 g,canned-fish,7,51.03
2024-05-11,Frijol pinto 1 kg,beans-dry,1,29.76
2024-05-11,Toronja (pomelo),fruits-vegetables,22,19.83
2024-05-11,Queso gouda 300 g,cheese-hard,14,63.98
2024-05-11,Café molido 250 g,coffee-ground,1,14.39
2024-05-11,Guayaba,fruits-vegetables,15,28.82
2024-05-11,Jitomate saladet fresco,fresh-tomato,26,67.99
2024-05-11,Pasta fusilli 500 g,pasta-dry,5,46.07
2024-05-11,Aguacate Hass,avocado,25,42.33
2024-05-11,Té verde 25 sobres,tea-bags,14,31.36
2024-05-11,Bistec de res 1 kg,beef-fresh,8,53.54
2024-05-11,Aguacate criollo,avocado,35,68.25
2024-05-11,Sardinas en salsa 155 g,canned-fish,1,28.94
2024-05-11,Brócoli congelado 500 g,frozen-vegetables,18,28.91
2024-05-11,Lima,fruits-vegetables,9,29.36
2024-05-11,Tapa para vaso unicel 1 L 50 pzas,disposable-lids,4,17.83
2024-05-11,Yoghurt natural 125 g,yogurt,15,32.98
2024-05-11,Tortillas de maíz 500 g,tortillas-corn,21,64.92
2024-05-11,Queso cheddar 200 g,cheese-hard,22,49.1
2024-05-11,Huevo blanco 12 pzas,eggs,10,64.67
2024-05-11,Frijol negro 1 kg,beans-dry,8,47.03
2024-05-11,Café molido 500 g,coffee-ground,0,56.5
2024-05-11,Refresco cola 600 ml,soft-drinks,8,44.15
2024-05-11,Refresco limón 600 ml,soft-drinks,11,50.19
2024-05-11,Arroz blanco 500 g,rice-white-dry,9,54.04
2024-05-11,Pan multigrano 680 g,bread-packaged,7,30.57
2024-05-11,Galletas de chocolate 110 g,cookies,11,24.16
2024-05-11,Piña,fruits-vegetables,83,24.98
2024-05-11,Cebolla,fruits-vegetables,273,21.02
2024-05-11,Yoghurt griego 150 g,yogurt,7,50.99
2024-05-11,Jitomate saladet fresco,fresh-tomato,26,24.88
2024-05-11,Pasta espagueti 500 g,pasta-dry,2,63.61
2024-05-11,Arroz blanco 500 g,rice-white-dry,9,28.35
2024-05-11,Uva,fruits-vegetables,27,34.97
2024-05-11,Chícharo,fruits-vegetables,39,29.3
2024-05-11,Azúcar estándar 2 kg,sugar-white,4,20.78
2024-05-11,Sardinas en salsa 155 g,canned-fish,4,38.29
2024-05-11,Refresco limón 600 ml,soft-drinks,2,31.04
2024-05-11,Jamón enlatado 200 g,canned-meat,5,13.95
2024-05-11,Tenedores de plástico blanco 50 pzas,disposable-cutlery,3,63.33
2024-05-11,Tejocote,fruits-vegetables,11,33.79
2024-05-11,Refresco limón 600 ml,soft-drinks,2,32.65
2024-05-11,Galletas Marías 170 g,cookies,1,40.98
2024-05-11,Yoghurt natural 125 g,yogurt,13,64.44
2024-05-11,Refresco limón 600 ml,soft-drinks,18,22.9
2024-05-11,Plátano,fruits-vegetables,236,29.35
2024-05-11,Atún en aceite 140 g,canned-fish,4,27.2
2024-05-11,Queso panela 400 g,cheese-fresh,35,71.21
2024-05-11,Helado vainilla 1 L,ice-cream,8,62.76
2024-05-11,Frijoles refritos 430 g,canned-beans,14,20.99
2024-05-11,Verduras mixtas congeladas 1 kg,frozen-vegetables,26,66.61
2024-05-11,Té negro 20 sobres,tea-bags,5,25.12
2024-05-11,Té negro 20 sobres,tea-bags,2,43.0
2024-05-11,Refresco cola 600 ml,soft-drinks,1,11.33
2024-05-11,Leche Condensada La Lechera 387 g,canned-milk,1,37.68
2024-05-11,Queso manchego 200 g,cheese-hard,19,68.11
2024-05-11,Jugo de naranja 1 L,juice-box,16,38.34
2024-05-11,Ciruela,fruits-vegetables,5,30.48
2024-05-11,Queso cottage 200 g,cheese-fresh,24,21.89
2024-05-11,Galletas Marías 170 g,cookies,6,52.93
2024-05-11,Ajo,fruits-vegetables,43,29.54
2024-05-11,Jitomate bola fresco,fresh-tomato,3,76.81
2024-05-11,Azúcar estándar 2 kg,sugar-white,5,15.83
2024-05-11,Jitomate saladet fresco,fresh-tomato,20,36.34
2024-05-11,Atún en agua 140 g,canned-fish,5,35.4
2024-05-11,Arroz blanco 500 g,rice-white-dry,6,24.16
2024-05-11,Tomate triturado 400 g,canned-tomato,3,45.57
2024-05-11,Pasta fusilli 500 g,pasta-dry,9,23.99
2024-05-11,Brandy Presidente 940 ml,brandy,8,58.26
2024-05-11,Nopal,fruits-vegetables,37,15.08
2024-05-11,Fresa,fruits-vegetables,57,26.94
2024-05-11,Pan de caja blanco 680 g,bread-packaged,23,67.62
2024-05-11,Pan de caja blanco 680 g,bread-packaged,28,52.68
2024-05-11,Tequila José Cuervo Especial 990 ml,tequila,1,58.26
2024-05-11,Queso fresco 250 g,cheese-fresh,8,56.6
2024-05-11,Chile verde (jalapeño/serrano),fruits-vegetables,55,27.16
2024-05-11,Refresco limón 600 ml,soft-drinks,9,17.85
2024-05-11,Café molido 500 g,coffee-ground,2,45.11
2024-05-11,Totopos 200 g,chips,3,31.25
2024-05-11,Azúcar estándar 2 kg,sugar-white,7,28.33
2024-05-11,Pasta espagueti 500 g,pasta-dry,9,50.53
2024-05-11,Tortillas de maíz 500 g,tortillas-corn,15,24.79
2024-05-11,Huevo blanco 12 pzas,eggs,4,37.94
2024-05-11,Agua mineral 600 ml,bottled-water,12,32.22
2024-05-11,Frijoles refritos 430 g,canned-beans,7,48.9
2024-05-11,Jitomate bola fresco,fresh-tomato,10,74.05
2024-05-11,Plato unicel con divisiones 15 pzas,disposable-plates,11,39.63
2024-05-11,Papel Higiénico 4 rollos,toilet-paper,10,51.12
2024-05-11,Chuleta de cerdo 1 kg,pork-fresh,8,49.4
2024-05-11,Leche Evaporada Carnation 360 g,canned-milk,0,19.87
2024-05-11,Betabel,fruits-vegetables,49,30.22
2024-05-11,Detergente líquido 1 L,household-detergent,5,60.45
2024-05-11,Agua purificada 1.5 L,bottled-water,4,38.5
2024-05-11,Sal fina 750 g,salt,8,21.05
2024-05-11,Jitomate bola fresco,fresh-tomato,22,36.51
2024-05-11,Frijol negro 1 kg,beans-dry,7,14.58
2024-05-11,Totopos 200 g,chips,2,34.79
2024-05-11,Espinaca,fruits-vegetables,32,24.6
2024-05-11,Queso cheddar 200 g,cheese-hard,21,54.07
2024-05-11,Diezmillo de res 1 kg,beef-fresh,24,60.05
2024-05-11,Leche descremada UHT 1L,milk-uht,14,52.21
2024-05-11,Helado vainilla 1 L,ice-cream,31,29.73
2024-05-11,Queso panela 400 g,cheese-fresh,18,53.69
2024-05-11,Salsa verde 210 g,salsa-jarred,0,20.21
2024-05-11,Mango,fruits-vegetables,47,16.2
2024-05-11,Frijoles refritos 430 g,canned-beans,8,77.9
2024-05-11,Brócoli congelado 500 g,frozen-vegetables,15,78.98
2024-05-11,Cereal de avena 450 g,cereal-box,4,56.11
2024-05-11,Frijol pinto 1 kg,beans-dry,6,36.74
2024-05-11,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,7,18.76
2024-05-11,Frijoles refritos 430 g,canned-beans,9,60.65
2024-05-11,Huevo blanco 12 pzas,eggs,4,71.22
2024-05-11,Frijoles refritos 430 g,canned-beans,21,68.41
2024-05-11,Pasta fusilli 500 g,pasta-dry,8,31.05
2024-05-12,Brócoli congelado 500 g,frozen-vegetables,5,29.44
2024-05-12,Pan multigrano 680 g,bread-packaged,6,31.22
2024-05-12,Pasta espagueti 500 g,pasta-dry,3,58.5
2024-05-12,Papel Higiénico 4 rollos,toilet-paper,1,52.02
2024-05-12,Detergente líquido 1 L,household-detergent,3,32.81
2024-05-12,Zapote negro,fruits-vegetables,14,33.44
2024-05-12,Uva,fruits-vegetables,14,34.97
2024-05-12,Arroz blanco 500 g,rice-white-dry,8,56.71
2024-05-12,Detergente líquido 1 L,household-detergent,7,60.05
2024-05-12,Frijol negro 1 kg,beans-dry,13,47.22
2024-05-12,Sal fina 750 g,salt,6,33.31
2024-05-12,Huevo blanco 12 pzas,eggs,4,71.6
2024-05-12,Frijoles refritos 430 g,canned-beans,18,66.91
2024-05-12,Jitomate saladet fresco,fresh-tomato,16,26.62
2024-05-12,Té verde 25 sobres,tea-bags,6,31.33
2024-05-12,Yoghurt griego 150 g,yogurt,5,48.76
2024-05-12,Queso gouda 300 g,cheese-hard,8,56.66
2024-05-12,Galletas Marías 170 g,cookies,4,51.24
2024-05-12,Azúcar estándar 2 kg,sugar-white,10,19.17
2024-05-12,Chícharo,fruits-vegetables,49,29.3
2024-05-12,Néctar de durazno 1 L,juice-box,17,40.58
2024-05-12,Refresco limón 600 ml,soft-drinks,16,21.76
2024-05-12,Huevo blanco 12 pzas,eggs,25,71.49
2024-05-12,Refresco cola 600 ml,soft-drinks,0,14.8
2024-05-12,Refresco limón 600 ml,soft-drinks,25,52.42
2024-05-12,Café molido 500 g,coffee-ground,2,42.14
2024-05-12,Refresco cola 600 ml,soft-drinks,6,48.2
2024-05-12,Refresco cola 600 ml,soft-drinks,12,28.94
2024-05-12,Cerveza Corona Extra 355 ml,beer,6,11.56
2024-05-12,Queso cheddar 200 g,cheese-hard,26,42.55
2024-05-12,Huevo orgánico 18 pzas,eggs,22,59.13
2024-05-12,Tortillas de harina 1 kg,tortillas-flour,22,48.17
2024-05-12,Papas fritas clásicas 170 g,chips,15,39.06
2024-05-12,Mamey,fruits-vegetables,50,25.52
2024-05-12,Galletas Marías 170 g,cookies,4,58.62
2024-05-12,Pasta fusilli 500 g,pasta-dry,5,28.74
2024-05-12,Plato unicel plano grande No. 9 25 pzas,disposable-plates,5,17.6
2024-05-12,Frijoles refritos 430 g,canned-beans,6,74.77
2024-05-12,Plato unicel con divisiones 15 pzas,disposable-plates,8,43.47
2024-05-12,Leche Evaporada Carnation 360 g,canned-milk,1,19.07
2024-05-12,Arroz blanco 500 g,rice-white-dry,1,43.52
2024-05-12,Café molido 500 g,coffee-ground,7,12.81
2024-05-12,Lomo de cerdo 1 kg,pork-fresh,14,72.39
2024-05-12,Berro,fruits-vegetables,24,30.21
2024-05-12,Frijol negro 1 kg,beans-dry,1,15.19
2024-05-12,Helado vainilla 1 L,ice-cream,17,49.36
2024-05-12,Galletas Marías 170 g,cookies,2,56.73
2024-05-12,Carne deshebrada enlatada 300 g,canned-meat,6,40.31
2024-05-12,Muslo de pollo 1 kg,chicken-fresh,22,28.62
2024-05-12,Chuleta de cerdo 1 kg,pork-fresh,22,69.1
2024-05-12,Agua mineral 600 ml,bottled-water,6,31.75
2024-05-12,Arroz blanco 500 g,rice-white-dry,6,23.0
2024-05-12,Refresco limón 600 ml,soft-drinks,2,38.0
2024-05-12,Pasta espagueti 500 g,pasta-dry,7,50.26
2024-05-12,Azúcar estándar 2 kg,sugar-white,7,16.53
2024-05-12,Brandy Presidente 940 ml,brandy,3,50.88
2024-05-12,Toronja (pomelo),fruits-vegetables,12,19.83
2024-05-12,Arroz blanco 1 kg,rice-white-dry,6,17.89
2024-05-12,Frijol pinto 1 kg,beans-dry,0,31.14
2024-05-12,Plato unicel pastelero No. 6 20 pzas,disposable-plates,8,17.61
2024-05-12,Pan de caja blanco 680 g,bread-packaged,17,72.23
2024-05-12,Sal fina 750 g,salt,6,18.89
2024-05-12,Jitomate saladet fresco,fresh-tomato,25,73.49
2024-05-12,Sal yodada 1 kg,salt,0,44.23
2024-05-12,Tortillas de harina 1 kg,tortillas-flour,4,25.48
2024-05-12,Zanahoria,fruits-vegetables,51,16.05
2024-05-12,Néctar de durazno 1 L,juice-box,17,31.96
2024-05-12,Yoghurt natural 125 g,yogurt,8,71.0
2024-05-12,Leche descremada UHT 1L,milk-uht,9,47.38
2024-05-12,Carne deshebrada enlatada 300 g,canned-meat,3,27.88
2024-05-12,Helado vainilla 1 L,ice-cream,22,60.45
2024-05-12,Chuleta de cerdo 1 kg,pork-fresh,25,29.5
2024-05-12,Té verde 25 sobres,tea-bags,16,21.38
2024-05-12,Sal fina 750 g,salt,2,16.81
2024-05-12,Higo,fruits-vegetables,37,34.91
2024-05-12,Ciruela,fruits-vegetables,17,30.48
2024-05-12,Jitomate (tomate rojo),fruits-vegetables,189,21.34
2024-05-12,Pera,fruits-vegetables,16,34.59
2024-05-12,Pasta fusilli 500 g,pasta-dry,3,47.76
2024-05-12,Helado vainilla 1 L,ice-cream,8,38.83
2024-05-12,Aguacate Hass,avocado,26,40.84
2024-05-12,Cereal de avena 450 g,cereal-box,11,53.71
2024-05-12,Jugo de naranja 1 L,juice-box,5,25.82
2024-05-12,Jugo de naranja 1 L,juice-box,20,35.58
2024-05-12,Té negro 20 sobres,tea-bags,8,56.81
2024-05-12,Pechuga de pollo fresca 1 kg,chicken-fresh,6,24.1
2024-05-12,Leche Condensada La Lechera 387 g,canned-milk,0,35.48
2024-05-12,Leche semidescremada UHT 1L,milk-uht,5,17.94
2024-05-12,Coliflor,fruits-vegetables,42,31.15
2024-05-12,Té negro 20 sobres,tea-bags,2,22.21
2024-05-12,Aguacate criollo,avocado,28,49.34
2024-05-12,Cereal de maíz 500 g,cereal-box,15,13.55
2024-05-12,Queso gouda 300 g,cheese-hard,11,77.7
2024-05-12,Tomate verde (tomatillo),fruits-vegetables,170,21.25
2024-05-12,Frijoles refritos 430 g,canned-beans,11,21.28
2024-05-12,Tuna,fruits-vegetables,7,15.08
2024-05-12,Huevo orgánico 18 pzas,eggs,8,41.38
2024-05-12,Plátano,fruits-vegetables,212,29.35
2024-05-12,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,5,53.07
2024-05-12,Leche semidescremada UHT 1L,milk-uht,6,59.77
2024-05-12,Papaya,fruits-vegetables,356,33.79
2024-05-12,Tortillas de harina 1 kg,tortillas-flour,13,78.16
2024-05-12,Carne deshebrada enlatada 300 g,canned-meat,3,51.2
2024-05-12,Tenedores de plástico blanco 50 pzas,disposable-cutlery,4,59.75
2024-05-12,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,7,13.61
2024-05-12,Chayote,fruits-vegetables,47,31.92
2024-05-12,Papas fritas clásicas 170 g,chips,3,14.97
2024-05-12,Queso fresco 250 g,cheese-fresh,30,56.99
2024-05-12,Sal yodada 1 kg,salt,4,20.92
2024-05-12,Leche descremada UHT 1L,milk-uht,6,49.16
2024-05-12,Queso cheddar 200 g,cheese-hard,34,48.98
2024-05-12,Verdolaga,fruits-vegetables,24,28.16
2024-05-12,Aceite vegetal 1 L,oil-vegetable,2,36.24
2024-05-12,Café molido 500 g,coffee-ground,1,30.1
2024-05-12,Totopos 200 g,chips,2,32.27
2024-05-12,Jitomate bola fresco,fresh-tomato,18,35.7
2024-05-12,Jamón enlatado 200 g,canned-meat,8,28.54
2024-05-12,Azúcar blanca 1 kg,sugar-white,2,50.14
2024-05-12,Agua purificada 1.5 L,bottled-water,7,38.61
2024-05-12,Salsa roja 210 g,salsa-jarred,1,10.86
2024-05-12,Papas fritas clásicas 170 g,chips,2,11.87
2024-05-12,Mandarina,fruits-vegetables,34,25.11
2024-05-12,Lechuga,fruits-vegetables,50,15.42
2024-05-12,Betabel,fruits-vegetables,64,30.22
2024-05-12,Aceite vegetal 1 L,oil-vegetable,7,56.43
2024-05-12,Frijoles refritos 430 g,canned-beans,7,48.92
2024-05-12,Mango,fruits-vegetables,69,16.2
2024-05-12,Queso gouda 300 g,cheese-hard,16,45.81
2024-05-12,Sal yodada 1 kg,salt,11,40.82
2024-05-12,Frijoles refritos 430 g,canned-beans,6,63.95
2024-05-12,Salsa verde 210 g,salsa-jarred,6,37.98
2024-05-12,Helado vainilla 1 L,ice-cream,6,76.72
2024-05-12,Sardinas en salsa 155 g,canned-fish,15,44.46
2024-05-12,Queso panela 400 g,cheese-fresh,24,49.53
2024-05-12,Frijol negro 1 kg,beans-dry,2,37.33
2024-05-12,Aguacate Hass,avocado,32,56.6
2024-05-12,Calabacita,fruits-vegetables,39,19.4
2024-05-12,Totopos 200 g,chips,3,18.84
2024-05-12,Cucharas de plástico pastelero 50 pzas,disposable-cutlery,8,41.14
2024-05-12,Queso manchego 200 g,cheese-hard,20,62.18
2024-05-12,Frijol pinto 1 kg,beans-dry,3,10.94
2024-05-12,Chile poblano,fruits-vegetables,5,31.79
2024-05-12,Frijol pinto 1 kg,beans-dry,6,33.5
2024-05-12,Cereal de avena 450 g,cereal-box,3,38.91
2024-05-12,Atún en aceite 140 g,canned-fish,5,19.83
2024-05-12,Acelga,fruits-vegetables,59,33.94
2024-05-12,Atún en agua 140 g,canned-fish,10,56.1
2024-05-12,Atún en aceite 140 g,canned-fish,13,46.54
2024-05-12,Brócoli congelado 500 g,frozen-vegetables,23,73.61
2024-05-12,Yoghurt natural 125 g,yogurt,14,28.25
2024-05-12,Berenjena,fruits-vegetables,55,20.14
2024-05-12,Tapa para vaso unicel 1 L 50 pzas,disposable-lids,0,19.24
2024-05-12,Lima,fruits-vegetables,31,29.36
2024-05-12,Verduras mixtas congeladas 1 kg,frozen-vegetables,14,44.98
2024-05-12,Chuleta de cerdo 1 kg,pork-fresh,6,53.24
2024-05-12,Diezmillo de res 1 kg,beef-fresh,22,56.88
2024-05-12,Sardinas en salsa 155 g,canned-fish,0,33.84
2024-05-12,Aguacate criollo,avocado,29,68.18
2024-05-12,Queso cottage 200 g,cheese-fresh,8,68.86
2024-05-12,Cereal de avena 450 g,cereal-box,11,53.09
2024-05-12,Ajo,fruits-vegetables,34,29.54
2024-05-12,Atún en aceite 140 g,canned-fish,4,27.53
2024-05-12,Frijoles enteros 560 g,canned-beans,29,35.67
2024-05-12,Ejote,fruits-vegetables,53,32.55
2024-05-12,Refresco limón 600 ml,soft-drinks,1,18.82
2024-05-12,Sal fina 750 g,salt,4,42.71
2024-05-12,Tequila José Cuervo Especial 990 ml,tequila,2,55.81
2024-05-12,Café molido 250 g,coffee-ground,3,13.83
2024-05-12,Whisky Black & White 700 ml,whisky,4,52.88
2024-05-12,Plato unicel hondo pozolero 20 pzas,disposable-plates,3,39.13
2024-05-12,Aguacate Hass,avocado,19,38.39
2024-05-12,Tomate triturado 400 g,canned-tomato,3,43.56
2024-05-12,Encendedor desechable,lighter,11,41.95
2024-05-12,Aguacate criollo,avocado,13,58.36
2024-05-12,Totopos 200 g,chips,4,34.74
2024-05-12,Elote (maíz tierno),fruits-vegetables,63,30.33
2024-05-12,Jitomate saladet fresco,fresh-tomato,20,36.66
2024-05-12,Jitomate bola fresco,fresh-tomato,7,82.3
2024-05-12,Carne deshebrada enlatada 300 g,canned-meat,2,10.37
2024-05-12,Bistec de res 1 kg,beef-fresh,10,47.52
2024-05-12,Atún en agua 140 g,canned-fish,5,36.99
2024-05-12,Tamarindo,fruits-vegetables,35,33.99
2024-05-12,Refresco cola 600 ml,soft-drinks,3,42.49
2024-05-12,Refresco Coca-Cola 2.5 L,soda,1,12.49
2024-05-12,Carne deshebrada enlatada 300 g,canned-meat,6,17.61
2024-05-12,Granada roja,fruits-vegetables,25,26.54
2024-05-12,Pasta dental 75 ml,toothpaste,7,16.32
2024-05-12,Tortillas de maíz 1 kg,tortillas-corn,18,23.69
2024-05-12,Aceite vegetal 1 L,oil-vegetable,4,41.19
2024-05-12,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,8,19.2
2024-05-12,Tortillas de maíz 1 kg,tortillas-corn,7,24.32
2024-05-12,Ron Bacardí Blanco 750 ml,rum,1,21.79
2024-05-12,Bistec de res 1 kg,beef-fresh,3,53.51
2024-05-12,Queso cheddar 200 g,cheese-hard,33,39.19
2024-05-12,Puré de tomate 210 g,canned-tomato,5,51.85
2024-05-12,Mayonesa McCormick 390 g,condiments,9,49.72
2024-05-12,Huevo blanco 12 pzas,eggs,8,33.61
2024-05-12,Helado vainilla 1 L,ice-cream,12,57.91
2024-05-12,Café molido 250 g,coffee-ground,2,57.3
2024-05-12,Tortillas de maíz 500 g,tortillas-corn,15,66.31
2024-05-12,Fresa,fruits-vegetables,75,26.94
2024-05-12,Verduras mixtas congeladas 1 kg,frozen-vegetables,18,67.71
2024-05-12,Salsa roja 210 g,salsa-jarred,4,41.98
2024-05-12,Galletas Marías 170 g,cookies,5,48.72
2024-05-12,Brócoli congelado 500 g,frozen-vegetables,12,26.06
2024-05-12,Galletas Marías 170 g,cookies,2,43.61
2024-05-12,Sal yodada 1 kg,salt,4,31.74
2024-05-12,Refresco limón 600 ml,soft-drinks,3,26.97
2024-05-12,Diezmillo de res 1 kg,beef-fresh,9,72.45
2024-05-12,Refresco limón 600 ml,soft-drinks,1,32.04
2024-05-12,Agua purificada 1.5 L,bottled-water,7,40.9
2024-05-12,Queso fresco 250 g,cheese-fresh,21,55.12
2024-05-12,Frijoles enteros 560 g,canned-beans,17,24.51
2024-05-12,Shampoo restauración 400 ml,shampoo,9,30.55
2024-05-12,Charola unicel para carne 50 pzas,disposable-trays,2,40.37
2024-05-12,Sardinas en salsa 155 g,canned-fish,5,32.8
2024-05-12,Manzana,fruits-vegetables,15,33.13
2024-05-12,Espinaca,fruits-vegetables,38,24.6
2024-05-12,Frijol pinto 1 kg,beans-dry,3,45.65
2024-05-12,Col (repollo),fruits-vegetables,50,18.58
2024-05-12,Jitomate bola fresco,fresh-tomato,9,78.91
2024-05-12,Arroz blanco 500 g,rice-white-dry,9,26.27
2024-05-12,Piña,fruits-vegetables,35,24.98
2024-05-12,Sal fina 750 g,salt,8,22.46
2024-05-12,Azúcar estándar 2 kg,sugar-white,9,29.34
2024-05-12,Pepino,fruits-vegetables,19,20.82
2024-05-12,Queso panela 400 g,cheese-fresh,18,60.48
2024-05-12,Cebolla,fruits-vegetables,118,21.02
2024-05-12,Vodka Smirnoff 750 ml,vodka,3,46.83
2024-05-12,Café molido 250 g,coffee-ground,3,13.78
2024-05-12,Jamón enlatado 200 g,canned-meat,4,15.01
2024-05-12,Leche descremada UHT 1L,milk-uht,5,30.89
2024-05-12,Salsa verde 210 g,salsa-jarred,0,20.71
2024-05-12,Huevo blanco 12 pzas,eggs,4,46.47
2024-05-12,Helado vainilla 1 L,ice-cream,26,69.44
2024-05-12,Salsa Catsup 340 g,condiments,5,52.21
2024-05-12,Galletas de chocolate 110 g,cookies,6,34.9
2024-05-12,Helado vainilla 1 L,ice-cream,16,63.19
2024-05-12,Huevo orgánico 18 pzas,eggs,8,32.15
2024-05-12,Té negro 20 sobres,tea-bags,0,50.1
2024-05-12,Café molido 500 g,coffee-ground,2,41.41
2024-05-12,Queso panela 400 g,cheese-fresh,9,29.18
2024-05-12,Galletas de chocolate 110 g,cookies,5,25.22
2024-05-12,Sandía,fruits-vegetables,50,17.77
2024-05-12,Azúcar blanca 1 kg,sugar-white,10,44.2
2024-05-12,Jitomate bola fresco,fresh-tomato,14,51.42
2024-05-12,Pan de caja blanco 680 g,bread-packaged,20,52.4
2024-05-12,Queso cottage 200 g,cheese-fresh,17,24.39
2024-05-12,Plato térmico unicel No. 8 25 pzas,disposable-plates,2,54.09
2024-05-12,Melón,fruits-vegetables,36,17.73
2024-05-12,Tejocote,fruits-vegetables,6,33.79
2024-05-12,Puré de tomate 210 g,canned-tomato,7,26.19
2024-05-12,Tortillas de maíz 500 g,tortillas-corn,20,34.08
2024-05-12,Helado vainilla 1 L,ice-cream,21,28.24
2024-05-12,Frijoles enteros 560 g,canned-beans,20,79.56
2024-05-12,Jamón enlatado 200 g,canned-meat,12,17.23
2024-05-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,1,55.41
2024-05-12,Guayaba,fruits-vegetables,11,28.82
2024-05-12,Café molido 500 g,coffee-ground,4,55.01
2024-05-12,Frijol pinto 1 kg,beans-dry,1,16.95
2024-05-12,Toallas femeninas flujo abundante 10 pzas,personal-care,1,49.2
2024-05-12,Café molido 250 g,coffee-ground,1,38.32
2024-05-12,Agua purificada 1.5 L,bottled-water,6,14.08
2024-05-12,Tortillas de maíz 500 g,tortillas-corn,13,23.81
2024-05-12,Chile verde (jalapeño/serrano),fruits-vegetables,62,27.16
2024-05-12,Té negro 20 sobres,tea-bags,10,53.21
2024-05-12,Nopal,fruits-vegetables,64,15.08
2024-05-12,Aceite vegetal 1 L,oil-vegetable,4,28.06
2024-05-12,Pasta fusilli 500 g,pasta-dry,9,22.93
2024-05-12,Queso cheddar 200 g,cheese-hard,15,75.8
2024-05-12,Pañales etapa 4 40 pzas,baby-products,1,49.17
2024-05-12,Cereal de avena 450 g,cereal-box,3,48.37
2024-05-12,Queso manchego 200 g,cheese-hard,7,39.07
2024-05-13,Yoghurt natural 125 g,yogurt,5,64.49
2024-05-13,Tortillas de maíz 500 g,tortillas-corn,4,26.59
2024-05-13,Pan de caja blanco 680 g,bread-packaged,13,52.73
2024-05-13,Helado vainilla 1 L,ice-cream,12,64.87
2024-05-13,Refresco limón 600 ml,soft-drinks,6,27.53
